104	University of Florida	United States	29.6328784	-82.3490133
105	University of Nottingham	United Kingdom	52.9385099	-1.171539433
106	Lomonosov Moscow State University	Russian Federation	55.70229715	37.53179777
107	University of Montreal	Canada	45.4955911	-73.5775043
108	University of Western Australia	Australia	-31.9740037	115.8208754
109	Trinity College Dublin	Ireland	53.3431615	-6.257707
110	University of Birmingham	United Kingdom	52.45044325	-1.931961341
111	University of Southampton	United Kingdom	50.89273635	-1.394642947
112	University of Leeds	United Kingdom	53.80387185	-1.55245712
113	Shanghai Jiao Tong University	China	31.02768865	121.4322109
114	University of Warwick	United Kingdom	52.3793131	-1.5604252
115	Hong Kong University of Science and Technology	Hong Kong	22.3386304	114.2620337
116	University of Freiburg	Germany	47.993544	7.84595
117	Hebrew University of Jerusalem	Israel	31.7918555	35.244723
118	Wageningen University & Research	Netherlands	51.98527485	5.663705052
119	University of Rochester	United States	43.1576983	-77.58829256
120	University of Tübingen	Germany	48.1185046	9.8037842
121	Radboud University Nijmegen	Netherlands	51.82206185	5.864576315
122	Technical University of Denmark	Denmark	55.7854	12.52019888
123	Arizona State University	United States	33.42165145	-111.9325829
124	Tohoku University	Japan	38.2530945	140.8736593
125	Durham University	United Kingdom	54.77285725	-1.574016029
126	University of Göttingen	Germany	51.52850795	9.932326043
127	Zhejiang University	China	30.19331415	120.1193082
128	University of Science and Technology of China	China	31.83907195	117.2642075
129	Queen Mary University of London	United Kingdom	51.5247272	-0.039310347
130	KTH Royal Institute of Technology	Sweden	59.34986645	18.07063213
131	Sungkyunkwan University (SKKU)	South Korea	37.588223	126.993604
132	Texas A&M University	United States	25.2043573	55.15064515
133	RWTH Aachen University	Germany	50.7791703	6.067287329
134	University of Arizona	United States	33.45205165	-112.0636789
135	University of Bern	Switzerland	46.9509023	7.43867624
136	Paris-Sud University	France	48.84145965	2.34681006
137	Cardiff University	United Kingdom	51.4879961	-3.179697474
138	Case Western Reserve University	United States	41.50138695	-81.60070216
139	Stockholm University	Sweden	59.3644838	18.05844468
140	University of Bonn	Germany	50.733798	7.1022309
141	Korea University	South Korea	37.5891545	127.0326718
142	Rutgers, the State University of New Jersey	United States	40.498255	-74.446796
143	Pohang University of Science and Technology	South Korea	36.0172898	129.323921
144	Karlsruhe Institute of Technology	Germany	49.10184375	8.433125596
145	University of Lausanne	Switzerland	37.99081515	23.73047038
146	Vrije Universiteit Amsterdam	Netherlands	52.33418005	4.86690055
147	University of Adelaide	Australia	-34.9189226	138.6042367
148	Université Catholique de Louvain	Belgium	50.6697934	4.61543
149	Georgetown University	United States	38.90893925	-77.07457962
150	University of Notre Dame	United States	41.70456775	-86.23822026
151	University of Barcelona	Spain	41.43744085	2.144423284
152	Tokyo Institute of Technology	Japan	35.5167538	139.4834225
153	Tufts University	United States	42.40629165	-71.1197505
154	Nanjing University	China	32.0565957	118.7740883
155	Indiana University	United States	39.86948105	-84.87956905
156	Maastricht University	Netherlands	50.84575885	5.687397077
157	City University of Hong Kong	Hong Kong	22.34000115	114.1697029
158	Yonsei University (Seoul campus)	South Korea	37.56783525	126.9393781
159	University of Auckland	New Zealand	-36.84847945	174.7717277
160	Humboldt University of Berlin	Germany	52.51875095	13.39355165
161	TU Dresden	Germany	51.0288309	13.73605842
162	University of Liverpool	United Kingdom	53.406179	-2.966708186
163	Tel Aviv University	Israel	32.1119889	34.80459702
164	Newcastle University	United Kingdom	54.98023235	-1.61452627
165	Free University of Berlin	Germany	52.452513	13.289689
166	Université Libre de Bruxelles	Belgium	50.8132839	4.381452465
167	University of Vienna	Austria	48.2131302	16.36068653
168	University of Exeter	United Kingdom	50.7369302	-3.536476717
169	Nagoya University	Japan	43.5320007	143.6141722
170	University of São Paulo	Brazil	-23.56096405	-46.72770807
171	University of California, Santa Cruz	United States	36.991351	-122.060925
172	University of Miami	United States	25.7173339	-80.27866887
173	University of Calgary	Canada	51.0784038	-114.1287077
174	Autonomous University of Barcelona	Spain	41.502722	2.104463
175	University of Hamburg	Germany	53.566551	9.984534
176	University of St Andrews	United Kingdom	56.3411984	-2.7930938
177	University of York	United Kingdom	53.94540365	-1.031388783
178	University of Bologna	Italy	44.4947702	11.3558967
179	Hong Kong Polytechnic University	Hong Kong	22.304572	114.1797629
180	University of Aberdeen	United Kingdom	57.16408	-2.1017651
181	University of Erlangen-Nuremberg	Germany	49.597872	11.004538
182	University of Massachusetts	United States	42.3889785	-72.5286987
183	Eindhoven University of Technology	Netherlands	51.4486602	5.490399566
184	Paris Diderot University – Paris 7	France	48.829368	2.381676
185	Sapienza University of Rome	Italy	41.903738	12.514413
186	University of Bergen	Norway	40.7773237	-73.7226313
187	Western University	Canada	13.92104195	100.7039833
188	University of Münster	Germany	51.96733855	7.599247298
189	University of Sussex	United Kingdom	50.86794365	-0.087856128
190	Technical University of Berlin	Germany	52.512519	13.32688
191	University of Cape Town	South Africa	-33.95828745	18.45997349
192	Kyushu University	Japan	33.59914655	130.2235985
193	University of Leicester	United Kingdom	52.6273753	-1.120971197
194	Goethe University Frankfurt	Germany	50.1716692	8.6279846
195	University of Cologne	Germany	50.733798	7.1022309
196	University of Gothenburg	Sweden	57.6985351	11.97124815
197	Technion Israel Institute of Technology	Israel	32.7767536	35.02414529
198	University of Utah	United States	40.76272475	-111.8396595
199	University of Illinois at Chicago	United States	41.86898915	-87.64856256
200	University of Ottawa	Canada	45.42580475	-75.68740118
201	University of Waterloo	Canada	43.47061295	-80.54495797
202	University of Reading	United Kingdom	51.4499995	-0.961407779
203	University of California, Riverside	United States	33.97467365	-117.3368515
204	Grenoble Alpes University	France	45.1626022	5.7135209
205	Lancaster University	United Kingdom	54.0088818	-2.787377276
206	University of Antwerp	Belgium	51.22281	4.410114
207	University College Dublin	Ireland	53.305358	-6.220682
208	University of Dundee	United Kingdom	56.45796755	-2.982148314
209	Hokkaido University	Japan	43.07900775	141.3377295
210	Hanyang University	South Korea	37.5551257	127.0447098
211	North Carolina State University	United States	35.771213	-78.67392082
212	Chalmers University of Technology	Sweden	57.6896523	11.9766811
213	Norwegian University of Science and Technology	Norway	63.41653395	10.40668012
214	Aalto University	Finland	60.18558755	24.8242733
215	University of Iowa	United States	41.6655219	-91.5721928
216	University of Otago	New Zealand	-45.86508895	170.5138522
217	Aix-Marseille University	France	43.30556425	5.378613246
218	Pompeu Fabra University	Spain	41.38803135	2.1108863
219	Queen’s University Belfast	United Kingdom	54.58435885	-5.933667877
220	École Normale Supérieure de Lyon	France	45.7297811	4.826581922
221	Northeastern University	United States	42.3383668	-71.08793524
222	Ulm University	Germany	32.5286412	-92.07244061
223	Queen’s University	Canada	44.2262145	-76.49514524
224	University of Twente	Netherlands	52.2380139	6.8566761
225	University of East Anglia	United Kingdom	52.6221571	1.2409136
226	George Washington University	United States	38.9044038	-77.04780341
227	University of Colorado Denver	United States	39.74284255	-105.0059328
228	University of Kiel	Germany	54.33250755	10.18003052
229	Stony Brook University	United States	40.9072198	-73.1091896
230	University of Würzburg	Germany	49.782953	9.970954
231	University of Padua	Italy	-31.3943049	-58.0122554
232	University of Milan	Italy	45.4497194	9.188708076
233	University at Buffalo	United States	43.0015201	-78.7870697
234	University of Strasbourg	France	48.52307065	7.736952784
235	Brandeis University	United States	42.3663164	-71.25798773
236	Vrije Universiteit Brussel	Belgium	50.84206275	4.322919205
237	Dalhousie University	Canada	44.63634665	-63.59219964
238	Florida State University	United States	30.44235995	-84.29747867
239	University of the Witwatersrand	South Africa	-26.1888813	28.02479073
240	Autonomous University of Madrid	Spain	40.546699	-3.694376
241	University of Delaware	United States	39.6810328	-75.7540184
242	University of Innsbruck	Austria	47.8495216	13.3419939
243	University of Stuttgart	Germany	48.9095338	9.1831892
244	Macquarie University	Australia	-33.7774154	151.1181406
245	Scuola Normale Superiore di Pisa	Italy	43.71966865	10.40042846
246	Polytechnic University of Milan	Italy	45.478092	9.227276
247	National Tsing Hua University	Taiwan	24.79172355	120.9922071
248	Laval University	Canada	46.781607	-71.274796
249	Ruhr University Bochum	Germany	51.44410885	7.260892448
250	Sun Yat-sen University	China	23.0946565	113.2957647
251	Johannes Gutenberg University of Mainz	Germany	49.992666	8.241572
252	Indian Institute of Science	India	13.0222347	77.56718325
253	University of Bath	United Kingdom	51.3791442	-2.3252332
254	Karolinska Institute	Sweden	59.348181	18.023583
255	Simon Fraser University	Canada	49.2767454	-122.9177737
256	University of Cincinnati	United States	39.1318525	-84.51575991
257	National University of Ireland, Galway	Ireland	53.27639715	-9.058299607
258	Umeå University	Sweden	63.82015745	20.31466632
259	University of Wollongong	Australia	-34.40505545	150.8783465
260	Technical University of Darmstadt	Germany	49.874757	8.656022
261	Moscow Institute of Physics and Technology	Russian Federation	55.929035	37.51866808
262	University of Hawai’i at Mānoa	United States	21.2982795	-157.8186923
263	Charles University in Prague	Czech Republic	50.0889154	14.41613721
264	University of Kansas	United States	38.9538529	-95.26313786
265	University of Newcastle	Australia	-33.3578968	151.3783292
266	Montpellier University	France	43.62230565	3.861896345
267	University of Maryland, College Park	United States	38.99203005	-76.9461029
268	Iowa State University	United States	42.02791015	-93.64464415
269	Oregon State University	United States	45.5198289	-122.6779796
270	University of Liège	Belgium	50.63707245	5.562333323
271	Wake Forest University	United States	36.134335	-80.2781152
272	University of Georgia	United States	10.2829	-84.798143
273	Boston College	United States	42.3352916	-71.1703275
274	Queensland University of Technology	Australia	-27.47715625	153.02841
275	University of Connecticut	United States	41.8092648	-72.2536899
276	University of South Florida	United States	28.0599999	-82.41383619
277	Linköping University	Sweden	58.403261	15.62361119
278	Keio University	Japan	35.64883905	139.7427707
279	Complutense University of Madrid	Spain	40.4478	-3.728587
280	Virginia Polytechnic Institute and State University	United States	37.21872455	-80.42542519
281	Vienna University of Technology	Austria	48.19853965	16.36986168
282	Aalborg University	Denmark	57.0159232	9.975323747
283	Royal Holloway, University of London	United Kingdom	51.425686	-0.563098
284	James Cook University	Australia	1.3749872	103.8290546
285	University of Tsukuba	Japan	36.10704285	140.100687
286	University of Texas at Dallas	United States	32.9862442	-96.75109567
287	University of Southern Denmark	Denmark	55.36782265	10.42820011
288	University of Tennessee, Knoxville	United States	35.9542493	-83.9307395
289	Griffith University	Australia	-27.5533975	153.0533623
290	National Cheng Kung University (NCKU)	Taiwan	22.99992775	120.2198378
291	University of Victoria	Canada	48.46205995	-123.3114198
292	University of Malaya	Malaysia	3.12267405	101.653561
293	Deakin University	Australia	-38.1438772	144.3609811
294	CentraleSupélec	France	48.70814485	2.162610741
295	Colorado State University	United States	40.556836	-105.08274
296	Curtin University	Australia	-32.00574155	115.8928644
297	Drexel University	United States	39.9574	-75.19026706
298	University of Surrey	United Kingdom	51.24303255	-0.590013825
299	Rensselaer Polytechnic Institute	United States	42.7357483	-73.67296098
300	National Chiao Tung University	Taiwan	24.78676765	120.9972441
301	University of Pisa	Italy	43.7201299	10.4078976
302	University of Tasmania	Australia	-42.9070751	147.3215168
303	University of Turku	Finland	60.45596125	22.28600076
304	University of Lisbon	Portugal	38.75109295	-9.156203506
305	University of Oulu	Finland	65.0592157	25.46632573
306	University of Bordeaux	France	32.866276	-117.244759
307	University of Canterbury	New Zealand	-43.5240528	172.5803063
308	University of Technology Sydney	Australia	-33.883084	151.2021577
309	University of Navarra	Spain	42.801494	-1.65973
310	Wayne State University	United States	42.35284605	-83.064063
311	Pontifical Catholic University of Chile	Chile	-33.441173	-70.640815
312	Kyung Hee University	South Korea	37.24244775	127.0802927
313	University of Nebraska-Lincoln	United States	40.8206003	-96.70167774
314	University of Eastern Finland	Finland	62.60434405	29.74223746
315	Stellenbosch University	South Africa	-33.9077457	18.61361668
316	Claude Bernard University Lyon 1	France	45.778865	4.867832
317	University of Tartu	Estonia	58.3803693	26.71921337
318	Wuhan University	China	30.5401222	114.3594147
319	Harbin Institute of Technology	China	45.7567197	126.6781272
320	Saint Petersburg State University	Russian Federation	59.94186255	30.29726066
321	State University of Campinas	Brazil	-22.818429	-47.064785
322	University of Houston	United States	29.7207902	-95.34406271
323	University of Florence	Italy	34.8078655	-87.6791954
324	University of South Australia	Australia	-37.8062142	140.766463
325	Huazhong University of Science and Technology	China	30.507886	114.413687
326	University of Konstanz	Germany	47.689402	9.186864
327	University of Duisburg-Essen	Germany	51.4296271	6.78470694
328	Washington State University	United States	45.73100425	-122.6339178
329	Brunel University London	United Kingdom	51.53260365	-0.474014018
330	National Autonomous University of Mexico	Mexico	19.32160475	-99.184905
331	University of Oregon	United States	44.0445359	-123.0717345
332	University of Alabama at Birmingham	United States	33.50122585	-86.80538672
333	University College Cork	Ireland	51.893435	-8.4920353
334	Waseda University	Japan	33.88987795	130.7085809
335	Tongji University	China	31.28473925	121.4969491
336	Ecole Normale Superieure - Paris	France	48.84170715	2.344792313
337	University of Porto	Portugal	41.17833515	-8.596253892
338	University of Marburg	Germany	50.810666	8.774078
339	King Saud University	Saudi Arabia	24.717254	46.6194247
340	University of Potsdam	Germany	52.40151165	13.00988186
341	University of Rome II – Tor Vergata	Italy	43.66333345	-79.39769975
342	Chulalongkorn University	Thailand	13.74311795	100.532879
343	Gwangju Institute of Science and Technology	South Korea	35.22696	126.8413675
344	Xiamen University	China	24.4399419	118.0930178
345	Indian Institute of Technology Delhi	India	28.5444176	77.1893001
346	University of Bremen	Germany	53.10796455	8.855664593
347	Tulane University	United States	29.94121955	-90.12010089
348	Tilburg University	Netherlands	51.56306085	5.043598468
349	University of Missouri	United States	38.94429415	-92.32647881
350	University of Turin	Italy	45.4173818	7.747685875
351	University of Manitoba	Canada	49.8091536	-97.13304179
352	York University	Canada	43.7743911	-79.50481085
353	Louisiana State University	United States	30.40550035	-91.18620474
354	Ewha Womans University	South Korea	37.56394455	126.9475258
355	Xi’an Jiaotong University	China	34.2474949	108.9789875
356	University of Pavia	Italy	32.3052404	-106.7429643
357	University of Strathclyde	United Kingdom	55.86189435	-4.241866221
358	King Abdulaziz University	Saudi Arabia	21.4964412	39.2489498
359	University of Chile	Chile	32.2890655	-106.7623818
360	Polytechnic University of Catalonia	Spain	41.387964	2.113302
361	Loughborough University	United Kingdom	52.7627822	-1.239681923
362	La Trobe University	Australia	-36.7784754	144.298047
363	Oregon Health and Science University	United States	45.499038	-122.6856953
364	University of Oklahoma	United States	35.1915227	-97.4434769
365	University of Vermont	United States	44.47731115	-73.20196539
366	University of Trento	Italy	46.0662279	11.1163233
367	Federal University of Rio de Janeiro	Brazil	-22.9542	-43.175493
368	University of Fribourg	Switzerland	47.9946746	7.8472292
369	Heriot-Watt University	United Kingdom	25.1295897	55.4167371
370	Syracuse University	United States	43.01890185	-76.11918148
371	University of South Carolina	United States	33.9928298	-81.02682712
372	Hiroshima University	Japan	34.4019766	132.7123195
373	University of Essex	United Kingdom	51.87703035	0.950078859
374	Justus Liebig University Giessen	Germany	50.580514	8.678025
375	King Fahd University of Petroleum and Minerals	Saudi Arabia	26.306111	50.151944
376	Bangor University	United Kingdom	53.2254127	-4.141068156
377	University of Tampere	Finland	61.49412325	23.77920678
378	Tokyo Medical and Dental University (TMDU)	Japan	35.701255	139.764419
379	Leibniz University of Hanover	Germany	52.382964	9.719602
380	William & Mary	United States	-41.7527641	173.9324003
381	Indian Institute of Technology Bombay	India	19.133423	72.913257
382	Birkbeck, University of London	United Kingdom	51.522299	-0.130682
383	Ben-Gurion University of the Negev	Israel	31.2631254	34.80225094
384	University of Bayreuth	Germany	49.928826	11.585852
385	Medical University of Vienna	Austria	48.220378	16.351527
386	University of Granada	Spain	32.842027	-96.793784
387	University of Saskatchewan	Canada	52.13441935	-106.6277768
388	Tianjin University	China	38.9921309	117.3063314
389	Bielefeld University	Germany	52.0380023	8.492379533
390	Victoria University of Wellington	New Zealand	-41.29164665	174.7675554
391	Scuola Superiore Sant’Anna	Italy	43.7206078	10.4026444
392	University of Coimbra	Portugal	40.2075951	-8.425661475
393	Massey University	New Zealand	-41.30005925	174.7765824
394	Temple University	United States	39.9546285	-75.15349037
395	Polytechnic University of Valencia	Spain	39.481059	-0.341088
396	Catholic University of the Sacred Heart	Italy	45.462101	9.177139
397	Aristotle University of Thessaloniki	Greece	40.62984145	22.9588935
398	Bar-Ilan University	Israel	32.06932925	34.84334339
399	Kobe University	Japan	33.1936183	-87.5287546
400	George Mason University	United States	38.885078	-77.1010391
401	Hong Kong Baptist University	Hong Kong	22.3874201	114.2082222
402	Flinders University	Australia	-35.02482815	138.5732552
403	Concordia University	Canada	45.57022705	-122.6370935
404	Swansea University	United Kingdom	51.6091578	-3.979344292
405	Mahidol University	Thailand	13.7661878	100.5340769
406	Southeast University	China	23.7934342	90.4016744
407	University of Kent	United Kingdom	51.29495725	1.067406728
408	University of Mannheim	Germany	49.4699765	8.4819024
409	University of Jyväskylä	Finland	62.22902785	25.74003691
410	South China University of Technology	China	23.160013	113.3370203
411	City, University of London	United Kingdom	51.5217668	-0.130190717
412	American University of Beirut	Lebanon	33.9014509	35.48193028
413	Shandong University	China	37.5308282	122.0551711
414	University of Maryland, Baltimore	United States	39.2894478	-76.62630185
415	University of Trieste	Italy	41.634709	-85.0052376
416	University of Warsaw	Poland	52.23780765	21.01721746
417	Lehigh University	United States	40.6068028	-75.3782488
418	University of Maryland, Baltimore County	United States	39.25817605	-76.71198839
419	Polytechnic University of Turin	Italy	45.062492	7.662224
420	University of Alabama	United States	33.21208215	-87.53967402
421	University of Milan-Bicocca	Italy	45.518368	9.213463
422	National and Kapodistrian University of Athens	Greece	37.98089435	23.73401654
423	Vita-Salute San Raffaele University	Italy	45.506837	9.267296
424	UiT The Arctic University of Norway	Norway	68.4359145	17.43506716
425	University of Iceland	Iceland	64.137274	-21.94561454
426	Dalian University of Technology	China	38.88140235	121.522811
427	University of Genoa	Italy	42.255952	-71.835665
428	St George’s, University of London	United Kingdom	51.4276061	-0.1750385
429	University of Valencia	Spain	39.51510135	-0.424512333
430	Paris-Sorbonne University – Paris 4	France	48.848441	2.343234
431	RMIT University	Australia	-37.8087465	144.9638875
432	Swinburne University of Technology	Australia	-37.85240845	144.9918226
433	East China Normal University	China	31.2284923	121.4021139
434	University of Graz	Austria	47.07810475	15.4475057
435	Renmin University of China	China	39.96976785	116.3070917
436	Technical University of Dortmund	Germany	51.492698	7.412839
437	Chiba University	Japan	35.62786925	140.1034657
438	Okayama University	Japan	34.6893393	133.9222272
439	NOVA University of Lisbon	Portugal	42.947615	-78.821661
440	Indian Institute of Technology Kharagpur	India	22.314957	87.310477
441	Swedish University of Agricultural Sciences	Sweden	63.82015745	20.31466632
442	Novosibirsk State University	Russian Federation	54.845815	83.09426231
443	University of Hohenheim	Germany	48.7133801	9.212089864
444	Colorado School of Mines	United States	39.7493161	-105.2228202
445	École des Ponts ParisTech	France	48.84110375	2.58827325
446	Jagiellonian University	Poland	50.03027885	19.90899497
447	Rush University	United States	41.8736438	-87.6694981
448	East China University of Science and Technology	China	31.14508135	121.4195085
449	Aston University	United Kingdom	52.48620785	-1.888499151
450	University of Buenos Aires	Argentina	-34.599878	-58.373059
451	University of KwaZulu-Natal	South Africa	-29.62683405	30.40338182
452	University of Denver	United States	39.6766541	-104.962203
453	University of Aveiro	Portugal	40.6234239	-8.657743924
454	Chang Gung University	Taiwan	36.3607717	127.3494167
455	Georgia State University	United States	33.75246115	-84.38681125
456	Aberystwyth University	United Kingdom	52.4173654	-4.070315004
457	University of Crete	Greece	35.3088296	25.0832561
458	University of Stirling	United Kingdom	56.14597865	-3.91968766
459	University of Waikato	New Zealand	-37.78600775	175.3166859
460	University of the Andes	Colombia	-12.0753786	-77.0415612
461	University of Lille I	France	26.3707555	-80.10684289
462	Dublin City University	Ireland	53.3859534	-6.2588922
463	University of Lorraine	France	27.3864566	-82.3981369
464	National Research Nuclear University MEPhI	Russian Federation	55.65067035	37.66607927
465	Yeshiva University	United States	34.0555657	-118.3878557
466	National Taiwan University of Science and Technology (Taiwan Tech)	Taiwan	25.013836	121.540615
467	Indian Institute of Technology Madras	India	12.995218	80.237988
468	National Yang-Ming University	Taiwan	52.45044325	-1.931961341
469	Sichuan University	China	30.642769	104.0675118
470	University of Delhi	India	28.5846757	77.16358981
471	University of Modena and Reggio Emilia	Italy	44.645074	10.927927
472	University of Hull	United Kingdom	53.77114815	-0.368437518
473	University of Ferrara	Italy	30.5245191	-90.4847145
474	University of Ulsan	South Korea	35.51935875	129.4292212
475	Florida International University	United States	25.75533775	-80.37628897
476	Beijing Institute of Technology	China	39.9586652	116.3097128
477	Indian Institute of Technology Roorkee	India	29.8662461	77.89587081
478	Chonnam National University	South Korea	35.175917	126.908564
479	Federal University of São Paulo (UNIFESP)	Brazil	-23.591665	-46.649044
480	Pusan National University	South Korea	35.2326064	129.0828055
481	Chonbuk National University	South Korea	35.8452946	127.1330053
482	Université de Versailles Saint-Quentin-en-Yvelines	France	48.78215115	2.217186659
483	Boğaziçi University	Turkey	40.90698	31.18339123
484	Clark University	United States	42.2510477	-71.8231517
485	National Central University	Taiwan	24.96841805	121.191397
486	San Diego State University	United States	32.7748159	-117.0738505
487	Beihang University	China	39.98082975	116.3410124
488	Bilkent University	Turkey	39.8720489	32.75395155
489	University of Bari Aldo Moro	Italy	41.120603	16.868507
490	Saint Louis University	United States	38.6354613	-90.23203664
491	Medical University of Graz	Austria	47.079603	15.467419
492	University of Brescia	Italy	37.7689374	-87.1113859
493	Universiti Sains Malaysia	Malaysia	5.3556377	100.3020378
494	University of Paris Descartes (Paris 5)	France	48.851243	2.340784
495	Federal University of Rio Grande do Sul	Brazil	-30.033877	-51.218565
496	Beijing Normal University	China	39.96014155	116.3597044
497	Kyungpook National University	South Korea	35.89056185	128.6108361
498	Federal University of Minas Gerais	Brazil	-19.869108	-43.966502
499	University of the Basque Country	Spain	43.30927695	-2.010667847
500	Indian Institute of Technology Kanpur	India	26.512377	80.232975
501	Graz University of Technology	Austria	47.05821	15.46019568
502	Goldsmiths, University of London	United Kingdom	51.474264	-0.035412
503	Johannes Kepler University of Linz	Austria	48.335802	14.320928
504	Tampere University of Technology	Finland	61.44964205	23.85877462
505	Sciences Po	France	48.85389775	2.329021231
506	Tomsk Polytechnic University	Russian Federation	56.46255985	84.95565495
507	Nankai University	China	39.1018241	117.1609371
508	Central South University	China	31.99926655	-81.10530941
509	University of Jena	Germany	50.929553	11.589825
